line_id,departure_time,fitness_score,status
105-1,2025-06-02 13:22:00,0.7604113594079147,optimized
105-1,2025-06-02 14:07:00,0.7604113594079147,optimized
105-1,2025-06-02 14:26:00,0.7604113594079147,optimized
105-1,2025-06-02 15:12:00,0.7604113594079147,optimized
105-1,2025-06-02 15:25:00,0.7604113594079147,optimized
105-1,2025-06-02 15:38:00,0.7604113594079147,optimized
105-1,2025-06-02 15:54:00,0.7604113594079147,optimized
105-1,2025-06-02 16:18:00,0.7604113594079147,optimized
105-1,2025-06-02 16:27:00,0.7604113594079147,optimized
105-1,2025-06-02 16:43:00,0.7604113594079147,optimized
105-1,2025-06-02 16:57:00,0.7604113594079147,optimized
105-1,2025-06-02 17:30:00,0.7604113594079147,optimized
105-1,2025-06-02 17:51:00,0.7604113594079147,optimized
105-1,2025-06-02 18:10:00,0.7604113594079147,optimized
105-1,2025-06-02 18:48:00,0.7604113594079147,optimized
105-1,2025-06-02 19:12:00,0.7604113594079147,optimized
105-1,2025-06-02 19:25:00,0.7604113594079147,optimized
105-1,2025-06-02 19:37:00,0.7604113594079147,optimized
105-1,2025-06-02 20:03:00,0.7604113594079147,optimized
105-1,2025-06-02 21:07:00,0.7604113594079147,optimized
105-1,2025-06-02 21:31:00,0.7604113594079147,optimized
105-1,2025-06-02 21:54:00,0.7604113594079147,optimized
105-1,2025-06-02 22:07:00,0.7604113594079147,optimized
105-1,2025-06-02 22:31:00,0.7604113594079147,optimized
105-1,2025-06-02 22:41:00,0.7604113594079147,optimized
105-1,2025-06-02 23:36:00,0.7604113594079147,optimized
105-2,2025-06-02 05:00:00,0.6943000592260712,optimized
105-2,2025-06-02 05:20:00,0.6943000592260712,optimized
105-2,2025-06-02 05:40:00,0.6943000592260712,optimized
105-2,2025-06-02 05:58:00,0.6943000592260712,optimized
105-2,2025-06-02 06:17:00,0.6943000592260712,optimized
105-2,2025-06-02 06:35:00,0.6943000592260712,optimized
105-2,2025-06-02 06:56:00,0.6943000592260712,optimized
105-2,2025-06-02 07:15:00,0.6943000592260712,optimized
105-2,2025-06-02 07:35:00,0.6943000592260712,optimized
105-2,2025-06-02 07:53:00,0.6943000592260712,optimized
105-2,2025-06-02 08:12:00,0.6943000592260712,optimized
105-2,2025-06-02 08:32:00,0.6943000592260712,optimized
105-2,2025-06-02 08:49:00,0.6943000592260712,optimized
105-2,2025-06-02 09:00:00,0.6943000592260712,optimized
105-2,2025-06-02 09:08:00,0.6943000592260712,optimized
105-2,2025-06-02 09:16:00,0.6943000592260712,optimized
105-2,2025-06-02 09:24:00,0.6943000592260712,optimized
105-2,2025-06-02 09:32:00,0.6943000592260712,optimized
105-2,2025-06-02 09:40:00,0.6943000592260712,optimized
105-2,2025-06-02 09:48:00,0.6943000592260712,optimized
105-2,2025-06-02 09:56:00,0.6943000592260712,optimized
105-2,2025-06-02 10:15:00,0.6943000592260712,optimized
